value,m,s,n,arms,epsilon,scaled_1,players,repeat,m_per_player,best_arm_mean
1.0,20496.14269027738,0.0,1.0,40.0,0.2,200.0,101.0,0.0,202.93210584433047,99.63504956544712
2.0,8787.070302686723,5694.901982384714,6.0,40.0,0.2,200.0,101.0,0.0,87.00069606620518,99.63504956544712
3.0,10534.072259528053,7445.375127506282,4.0,40.0,0.2,200.0,101.0,0.0,104.2977451438421,99.63504956544712
4.0,15628.43122428464,0.0,1.0,40.0,0.2,200.0,101.0,0.0,154.7369428146994,99.63504956544712
6.0,8661.624849883534,5506.2092604772315,6.0,40.0,0.2,200.0,101.0,0.0,85.75866188003499,99.63504956544712
7.0,6661.633769330254,4620.129400531428,8.0,40.0,0.2,200.0,101.0,0.0,65.95676999336885,99.63504956544712
8.0,14021.106167822982,5342.592659995014,3.0,40.0,0.2,200.0,101.0,0.0,138.822833344782,99.63504956544712
9.0,11532.230663889706,7462.69558842934,4.0,40.0,0.2,200.0,101.0,0.0,114.18050162267036,99.63504956544712
10.0,13016.486512873204,3791.099476630541,4.0,40.0,0.2,200.0,101.0,0.0,128.8761040878535,99.63504956544712
13.0,10383.919568011095,7689.139929694603,4.0,40.0,0.2,200.0,101.0,0.0,102.81108483179302,99.63504956544712
15.0,13305.80706652909,8744.182146406214,3.0,40.0,0.2,200.0,101.0,0.0,131.7406640250405,99.63504956544712
16.0,8932.633968389253,5936.590519550938,5.0,40.0,0.2,200.0,101.0,0.0,88.44192047910151,99.63504956544712
17.0,9260.551394518505,9552.296868913365,3.0,40.0,0.2,200.0,101.0,0.0,91.68862766850005,99.63504956544712
18.0,17674.60665221753,5120.017412665632,2.0,40.0,0.2,200.0,101.0,0.0,174.9961054675003,99.63504956544712
19.0,10447.604349335941,5607.592452202941,4.0,40.0,0.2,200.0,101.0,0.0,103.44162722114793,99.63504956544712
21.0,9085.976215727906,6202.913533244026,5.0,40.0,0.2,200.0,101.0,0.0,89.96016055176145,99.63504956544712
22.0,10036.142550491231,5601.189907357836,4.0,40.0,0.2,200.0,101.0,0.0,99.36774802466566,99.63504956544712
23.0,14234.813323510703,2120.2017299759245,3.0,40.0,0.2,200.0,101.0,0.0,140.9387457773337,99.63504956544712
24.0,10862.59590281621,0.0,1.0,40.0,0.2,200.0,101.0,0.0,107.55045448332882,99.63504956544712
25.0,11732.883155643274,5432.410388933138,4.0,40.0,0.2,200.0,101.0,0.0,116.1671599568641,99.63504956544712
26.0,9403.139560574231,0.0,1.0,40.0,0.2,200.0,101.0,0.0,93.10039168885378,99.63504956544712
28.0,15081.316699249825,1426.8670127997716,3.0,40.0,0.2,200.0,101.0,0.0,149.3199673193052,99.63504956544712
30.0,12749.703834286833,5805.48555705229,3.0,40.0,0.2,200.0,101.0,0.0,126.23469142858251,99.63504956544712
31.0,18625.20721170351,3652.6715360231647,2.0,40.0,0.2,200.0,101.0,0.0,184.40799219508426,99.63504956544712
32.0,9175.230058723455,6122.03989813205,6.0,40.0,0.2,200.0,101.0,0.0,90.84386196755896,99.63504956544712
33.0,22669.046030531426,0.0,1.0,40.0,0.2,200.0,101.0,0.0,224.44600030229134,99.63504956544712
34.0,18847.660937694385,1645.3948720811409,2.0,40.0,0.2,200.0,101.0,0.0,186.61050433360776,99.63504956544712
35.0,14897.21929530176,3707.9332718869687,3.0,40.0,0.2,200.0,101.0,0.0,147.49722074556198,99.63504956544712
36.0,12770.125765528117,1857.883115638425,4.0,40.0,0.2,200.0,101.0,0.0,126.43688876760511,99.63504956544712
39.0,14358.120422351056,0.0,1.0,40.0,0.2,200.0,101.0,0.0,142.15960814208967,99.63504956544712
0.0,8029.627890505454,0.0,1.0,40.0,0.2,200.0,101.0,1.0,79.50126624262826,99.59650732958221
1.0,9286.211198578449,7447.718126256885,5.0,40.0,0.2,200.0,101.0,1.0,91.94268513444008,99.59650732958221
2.0,12120.379312997415,9153.141476266363,3.0,40.0,0.2,200.0,101.0,1.0,120.00375557423183,99.59650732958221
3.0,19538.240063619272,0.0,1.0,40.0,0.2,200.0,101.0,1.0,193.447921421973,99.59650732958221
4.0,12468.304676896241,2950.471777789427,4.0,40.0,0.2,200.0,101.0,1.0,123.44856115738853,99.59650732958221
6.0,10521.336261702281,4163.774796942568,5.0,40.0,0.2,200.0,101.0,1.0,104.17164615546812,99.59650732958221
7.0,15806.333188297856,2733.329227314505,2.0,40.0,0.2,200.0,101.0,1.0,156.49834839898867,99.59650732958221
8.0,12263.860474434798,0.0,1.0,40.0,0.2,200.0,101.0,1.0,121.4243611330178,99.59650732958221
9.0,9850.210770574866,4875.386498318946,5.0,40.0,0.2,200.0,101.0,1.0,97.52683931262243,99.59650732958221
10.0,9945.864683781061,7772.092026625066,4.0,40.0,0.2,200.0,101.0,1.0,98.47390776020852,99.59650732958221
12.0,10060.04930673432,5466.861584344243,5.0,40.0,0.2,200.0,101.0,1.0,99.60444858152792,99.59650732958221
14.0,17194.035403323716,0.0,1.0,40.0,0.2,200.0,101.0,1.0,170.23797429033382,99.59650732958221
16.0,12815.015887926884,3723.768354603772,4.0,40.0,0.2,200.0,101.0,1.0,126.88134542501865,99.59650732958221
17.0,11285.489602244326,3659.6415149952586,5.0,40.0,0.2,200.0,101.0,1.0,111.73752081430025,99.59650732958221
18.0,21310.58235752356,0.0,1.0,40.0,0.2,200.0,101.0,1.0,210.99586492597584,99.59650732958221
21.0,14433.707846172101,3829.3840376366666,4.0,40.0,0.2,200.0,101.0,1.0,142.9079984769515,99.59650732958221
22.0,11759.916211844415,4910.495619319124,4.0,40.0,0.2,200.0,101.0,1.0,116.43481397865757,99.59650732958221
24.0,19097.390119492105,1155.0526681557205,2.0,40.0,0.2,200.0,101.0,1.0,189.08307049002084,99.59650732958221
25.0,13298.405314968833,9048.91985468081,3.0,40.0,0.2,200.0,101.0,1.0,131.66737935612707,99.59650732958221
26.0,6658.62767269007,0.0,1.0,40.0,0.2,200.0,101.0,1.0,65.92700666029772,99.59650732958221
27.0,9911.17210648798,6529.010922340461,5.0,40.0,0.2,200.0,101.0,1.0,98.1304168959206,99.59650732958221
28.0,10641.819758701053,0.0,1.0,40.0,0.2,200.0,101.0,1.0,105.36455206634706,99.59650732958221
29.0,15008.663107892853,11704.403705686547,2.0,40.0,0.2,200.0,101.0,1.0,148.6006248306223,99.59650732958221
30.0,11938.951103820951,2788.5350494283102,4.0,40.0,0.2,200.0,101.0,1.0,118.20743667149456,99.59650732958221
31.0,9028.757294400442,6047.750312984447,6.0,40.0,0.2,200.0,101.0,1.0,89.3936365782222,99.59650732958221
32.0,17795.79229440944,1685.138274883894,2.0,40.0,0.2,200.0,101.0,1.0,176.19596331098455,99.59650732958221
33.0,8155.3850125814215,6485.55610031324,5.0,40.0,0.2,200.0,101.0,1.0,80.74638626318239,99.59650732958221
34.0,13599.168109742704,3727.884378362602,3.0,40.0,0.2,200.0,101.0,1.0,134.6452288093337,99.59650732958221
36.0,11841.692376026504,8074.460586716919,4.0,40.0,0.2,200.0,101.0,1.0,117.24447897055944,99.59650732958221
37.0,10298.808317742316,5025.139174025257,4.0,40.0,0.2,200.0,101.0,1.0,101.96839918556748,99.59650732958221
38.0,13095.106769040247,4707.413258945336,4.0,40.0,0.2,200.0,101.0,1.0,129.65452246574503,99.59650732958221
2.0,10691.724884390263,5374.945191885233,2.0,40.0,0.2,200.0,101.0,2.0,105.85866222168578,99.97628245740212
3.0,8519.839314996183,3075.99097375262,6.0,40.0,0.2,200.0,101.0,2.0,84.35484470293251,99.97628245740212
5.0,13006.151027568707,1729.4705750566764,2.0,40.0,0.2,200.0,101.0,2.0,128.7737725501852,99.97628245740212
6.0,15146.912230060561,0.0,1.0,40.0,0.2,200.0,101.0,2.0,149.9694280204016,99.97628245740212
7.0,6042.083337461364,4195.020583301176,8.0,40.0,0.2,200.0,101.0,2.0,59.822607301597664,99.97628245740212
9.0,6134.071278156325,3623.5887036796585,6.0,40.0,0.2,200.0,101.0,2.0,60.73337899164678,99.97628245740212
10.0,10062.921984219494,3264.744591710798,3.0,40.0,0.2,200.0,101.0,2.0,99.63289093286627,99.97628245740212
11.0,7485.725206839314,4715.856400655261,5.0,40.0,0.2,200.0,101.0,2.0,74.1160911568249,99.97628245740212
12.0,5012.761665674125,3829.760234632383,9.0,40.0,0.2,200.0,101.0,2.0,49.63130362053589,99.97628245740212
15.0,12440.484586453846,0.0,1.0,40.0,0.2,200.0,101.0,2.0,123.17311471736481,99.97628245740212
16.0,7544.587732816488,3298.533153135648,3.0,40.0,0.2,200.0,101.0,2.0,74.6988884437276,99.97628245740212
17.0,14202.141957124735,478.4464692625348,2.0,40.0,0.2,200.0,101.0,2.0,140.6152669022251,99.97628245740212
19.0,13342.27800666557,1577.0451535901095,2.0,40.0,0.2,200.0,101.0,2.0,132.10176244223337,99.97628245740212
20.0,11334.034473422456,2258.881809700707,2.0,40.0,0.2,200.0,101.0,2.0,112.21816310319264,99.97628245740212
21.0,12745.295084660198,1214.9517428331542,2.0,40.0,0.2,200.0,101.0,2.0,126.19104044218018,99.97628245740212
23.0,11810.86737536575,0.0,1.0,40.0,0.2,200.0,101.0,2.0,116.93928094421534,99.97628245740212
24.0,8564.19828809265,5299.580900094563,3.0,40.0,0.2,200.0,101.0,2.0,84.79404245636287,99.97628245740212
25.0,11410.067132104661,171.01901454755244,2.0,40.0,0.2,200.0,101.0,2.0,112.97096170400654,99.97628245740212
26.0,13597.293212896599,0.0,1.0,40.0,0.2,200.0,101.0,2.0,134.62666547422376,99.97628245740212
29.0,8326.898952378555,2228.954346213759,5.0,40.0,0.2,200.0,101.0,2.0,82.44454408295599,99.97628245740212
30.0,5520.3024015515675,3488.1928431123315,8.0,40.0,0.2,200.0,101.0,2.0,54.65645942130265,99.97628245740212
31.0,6234.043015116239,4227.511127622569,6.0,40.0,0.2,200.0,101.0,2.0,61.723198169467715,99.97628245740212
32.0,10470.323350238876,1061.1598748987863,3.0,40.0,0.2,200.0,101.0,2.0,103.66656782414728,99.97628245740212
33.0,13343.188162416529,1989.08370728244,2.0,40.0,0.2,200.0,101.0,2.0,132.11077388531217,99.97628245740212
34.0,11582.196182588394,960.9883039769716,3.0,40.0,0.2,200.0,101.0,2.0,114.67520972859796,99.97628245740212
37.0,10331.348403162752,6222.053517730702,2.0,40.0,0.2,200.0,101.0,2.0,102.29057824913616,99.97628245740212
38.0,6447.6580056145185,3847.052927857939,7.0,40.0,0.2,200.0,101.0,2.0,63.838198075391276,99.97628245740212
39.0,9393.26555967161,1934.494185354675,4.0,40.0,0.2,200.0,101.0,2.0,93.00262930367931,99.97628245740212
0.0,14571.916329323818,0.0,1.0,40.0,0.4,100.0,101.0,0.0,144.27639930023582,95.49840659185791
1.0,7583.424103821369,4104.269211543508,5.0,40.0,0.4,100.0,101.0,0.0,75.08340696852841,95.49840659185791
3.0,10920.902694191063,1884.8183829770003,2.0,40.0,0.4,100.0,101.0,0.0,108.12774944743627,95.49840659185791
6.0,8029.935478166697,3454.6164647059677,2.0,40.0,0.4,100.0,101.0,0.0,79.5043116650168,95.49840659185791
7.0,8008.088245384221,4528.361089062135,4.0,40.0,0.4,100.0,101.0,0.0,79.28800242954675,95.49840659185791
9.0,6993.089776808843,3258.5502664246405,5.0,40.0,0.4,100.0,101.0,0.0,69.23851264167172,95.49840659185791
10.0,11241.716942113777,4035.870491632225,2.0,40.0,0.4,100.0,101.0,0.0,111.30412813974037,95.49840659185791
11.0,8730.898681378887,2305.601226872415,2.0,40.0,0.4,100.0,101.0,0.0,86.44454139979096,95.49840659185791
12.0,7277.218105583799,4233.6694681927665,4.0,40.0,0.4,100.0,101.0,0.0,72.05166441172078,95.49840659185791
13.0,5786.274542219905,3289.9121099393406,4.0,40.0,0.4,100.0,101.0,0.0,57.28984695267233,95.49840659185791
14.0,8131.3644503277355,5162.259750756722,3.0,40.0,0.4,100.0,101.0,0.0,80.50855891413599,95.49840659185791
16.0,7633.772980883451,5110.652983336537,5.0,40.0,0.4,100.0,101.0,0.0,75.58191070181634,95.49840659185791
17.0,11868.33374679751,2295.6820937516986,2.0,40.0,0.4,100.0,101.0,0.0,117.50825491878723,95.49840659185791
18.0,7332.548827268482,7207.268916292225,2.0,40.0,0.4,100.0,101.0,0.0,72.5994933392919,95.49840659185791
19.0,7229.623143826804,3141.6648219326767,5.0,40.0,0.4,100.0,101.0,0.0,71.58042716660202,95.49840659185791
20.0,11870.885025130889,0.0,1.0,40.0,0.4,100.0,101.0,0.0,117.53351510030583,95.49840659185791
21.0,9252.271150852379,2117.892951796315,4.0,40.0,0.4,100.0,101.0,0.0,91.60664505794435,95.49840659185791
22.0,8519.502755963556,2134.6581926685435,3.0,40.0,0.4,100.0,101.0,0.0,84.35151243528274,95.49840659185791
23.0,5600.141923761058,0.0,1.0,40.0,0.4,100.0,101.0,0.0,55.446949740208495,95.49840659185791
25.0,5335.180615023471,3509.8274988948083,7.0,40.0,0.4,100.0,101.0,0.0,52.82357044577694,95.49840659185791
26.0,5518.435041840629,0.0,1.0,40.0,0.4,100.0,101.0,0.0,54.63797071129336,95.49840659185791
27.0,5646.744251210946,2633.971699275005,7.0,40.0,0.4,100.0,101.0,0.0,55.90835892288065,95.49840659185791
28.0,12943.517715939259,1676.3534187789921,2.0,40.0,0.4,100.0,101.0,0.0,128.15364075187384,95.49840659185791
29.0,9036.195140886377,3239.366105148853,4.0,40.0,0.4,100.0,101.0,0.0,89.4672786226374,95.49840659185791
30.0,7547.786584240425,3264.849126699729,4.0,40.0,0.4,100.0,101.0,0.0,74.73056024000421,95.49840659185791
31.0,7295.105545667876,3658.4589562489623,5.0,40.0,0.4,100.0,101.0,0.0,72.22876777888986,95.49840659185791
34.0,10664.545295354701,3111.405025957507,3.0,40.0,0.4,100.0,101.0,0.0,105.58955737974952,95.49840659185791
35.0,7972.817376010541,4230.58775093266,4.0,40.0,0.4,100.0,101.0,0.0,78.93878590109446,95.49840659185791
36.0,9054.186610457467,4041.778889307058,3.0,40.0,0.4,100.0,101.0,0.0,89.6454119847274,95.49840659185791
39.0,9328.260534783336,1989.120953887368,4.0,40.0,0.4,100.0,101.0,0.0,92.35901519587462,95.49840659185791
0.0,4821.867486543977,2681.7945400276794,8.0,40.0,0.4,100.0,101.0,1.0,47.74126224300967,99.98579834032805
1.0,7185.655081267119,2856.3857796266398,6.0,40.0,0.4,100.0,101.0,1.0,71.14509981452593,99.98579834032805
4.0,8202.633574458585,1886.8053972742437,3.0,40.0,0.4,100.0,101.0,1.0,81.21419380652064,99.98579834032805
6.0,5614.381192194902,2871.112465115814,6.0,40.0,0.4,100.0,101.0,1.0,55.58793259598913,99.98579834032805
7.0,12124.25735692965,0.0,1.0,40.0,0.4,100.0,101.0,1.0,120.0421520488084,99.98579834032805
8.0,10094.729263488243,0.0,1.0,40.0,0.4,100.0,101.0,1.0,99.9478144899826,99.98579834032805
14.0,8707.024828616155,4859.266098534999,2.0,40.0,0.4,100.0,101.0,1.0,86.20816661996193,99.98579834032805
16.0,13828.104910132788,0.0,1.0,40.0,0.4,100.0,101.0,1.0,136.91192980329492,99.98579834032805
17.0,4821.420291835217,3189.452948024585,9.0,40.0,0.4,100.0,101.0,1.0,47.73683457262591,99.98579834032805
18.0,8461.630783981416,5014.659150649278,2.0,40.0,0.4,100.0,101.0,1.0,83.77852261367738,99.98579834032805
20.0,4622.663574809007,2770.6278522465595,8.0,40.0,0.4,100.0,101.0,1.0,45.76894628523769,99.98579834032805
22.0,6169.979168581485,2920.8497452235397,5.0,40.0,0.4,100.0,101.0,1.0,61.088902659222626,99.98579834032805
23.0,5519.470073186034,3365.8091825174765,7.0,40.0,0.4,100.0,101.0,1.0,54.64821854639638,99.98579834032805
25.0,4408.748342438224,2556.2062743499687,6.0,40.0,0.4,100.0,101.0,1.0,43.650973687507175,99.98579834032805
26.0,8618.53297048355,0.0,1.0,40.0,0.4,100.0,101.0,1.0,85.33200960874801,99.98579834032805
27.0,8051.499911007162,1693.8934720678562,3.0,40.0,0.4,100.0,101.0,1.0,79.71782090106102,99.98579834032805
29.0,5588.91098970214,2374.997176892891,6.0,40.0,0.4,100.0,101.0,1.0,55.335752373288514,99.98579834032805
30.0,8289.053243642227,0.0,1.0,40.0,0.4,100.0,101.0,1.0,82.0698340954676,99.98579834032805
31.0,6029.706805977599,4005.7403597910125,4.0,40.0,0.4,100.0,101.0,1.0,59.700067385916824,99.98579834032805
32.0,4562.736917282639,2197.1704727392307,6.0,40.0,0.4,100.0,101.0,1.0,45.17561304240237,99.98579834032805
33.0,5736.216754526287,2590.2293264488435,6.0,40.0,0.4,100.0,101.0,1.0,56.794225292339476,99.98579834032805
37.0,5128.165806174774,2626.9557680471066,7.0,40.0,0.4,100.0,101.0,1.0,50.773918873017564,99.98579834032805
39.0,9869.207561662566,958.6070402503747,2.0,40.0,0.4,100.0,101.0,1.0,97.71492635309471,99.98579834032805
0.0,6236.051976817906,5292.713676305905,4.0,40.0,0.4,100.0,101.0,2.0,61.743088879385205,98.82279503951318
1.0,8031.148512971512,4891.506085419138,5.0,40.0,0.4,100.0,101.0,2.0,79.51632191060904,98.82279503951318
3.0,7215.688016850773,2467.831803760241,6.0,40.0,0.4,100.0,101.0,2.0,71.4424556123839,98.82279503951318
4.0,9451.768786717872,5710.230806096053,3.0,40.0,0.4,100.0,101.0,2.0,93.58186917542447,98.82279503951318
5.0,11234.292656540576,5740.314500278204,2.0,40.0,0.4,100.0,101.0,2.0,111.23062036178789,98.82279503951318
6.0,12527.872355227308,5228.7308828011155,2.0,40.0,0.4,100.0,101.0,2.0,124.03834015076542,98.82279503951318
7.0,13651.577671834748,410.10191142913544,2.0,40.0,0.4,100.0,101.0,2.0,135.16413536470048,98.82279503951318
8.0,9166.206572277191,5395.777639055323,3.0,40.0,0.4,100.0,101.0,2.0,90.75452051759595,98.82279503951318
10.0,15690.180250214189,0.0,1.0,40.0,0.4,100.0,101.0,2.0,155.3483193090514,98.82279503951318
11.0,10675.690954394448,0.0,1.0,40.0,0.4,100.0,101.0,2.0,105.69991043954899,98.82279503951318
13.0,7692.6675241414005,3947.772598001895,6.0,40.0,0.4,100.0,101.0,2.0,76.16502499149901,98.82279503951318
14.0,9143.222623620999,7924.747738265437,2.0,40.0,0.4,100.0,101.0,2.0,90.52695666951485,98.82279503951318
15.0,7941.5962766035145,4360.391651931624,6.0,40.0,0.4,100.0,101.0,2.0,78.62966610498529,98.82279503951318
17.0,8353.141426907705,2906.527005830458,4.0,40.0,0.4,100.0,101.0,2.0,82.70437056344262,98.82279503951318
19.0,11982.701989568484,2601.2102966474945,2.0,40.0,0.4,100.0,101.0,2.0,118.64061375810381,98.82279503951318
20.0,8844.932183945499,4697.931625786195,5.0,40.0,0.4,100.0,101.0,2.0,87.5735859796584,98.82279503951318
21.0,8064.974377414519,5205.077124942334,4.0,40.0,0.4,100.0,101.0,2.0,79.8512314595497,98.82279503951318
24.0,8431.178099600085,4070.8850432554004,4.0,40.0,0.4,100.0,101.0,2.0,83.47701088712955,98.82279503951318
25.0,9494.374940275373,6446.392484442571,3.0,40.0,0.4,100.0,101.0,2.0,94.00371227995419,98.82279503951318
26.0,8494.441953220456,5396.791689755723,4.0,40.0,0.4,100.0,101.0,2.0,84.10338567545006,98.82279503951318
27.0,6277.151691071785,3983.475638903745,7.0,40.0,0.4,100.0,101.0,2.0,62.15001674328499,98.82279503951318
28.0,9356.144560921086,4460.238567173719,2.0,40.0,0.4,100.0,101.0,2.0,92.635094662585,98.82279503951318
29.0,13562.010571820323,3564.3697698298133,2.0,40.0,0.4,100.0,101.0,2.0,134.2773323942606,98.82279503951318
31.0,14150.688293778154,659.1766739311838,2.0,40.0,0.4,100.0,101.0,2.0,140.10582469087282,98.82279503951318
32.0,11082.440330790112,2894.4908953615613,3.0,40.0,0.4,100.0,101.0,2.0,109.72713198802091,98.82279503951318
35.0,11995.298801330502,4298.86266825702,2.0,40.0,0.4,100.0,101.0,2.0,118.76533466663864,98.82279503951318
36.0,8307.427042892652,5003.754267348587,5.0,40.0,0.4,100.0,101.0,2.0,82.25175289992725,98.82279503951318
37.0,10459.946943313958,3824.5901350382674,3.0,40.0,0.4,100.0,101.0,2.0,103.56383112192039,98.82279503951318
38.0,7107.478946635218,3815.9180822897597,5.0,40.0,0.4,100.0,101.0,2.0,70.3710786795566,98.82279503951318
39.0,16022.245862256044,0.0,1.0,40.0,0.4,100.0,101.0,2.0,158.63609764609944,98.82279503951318
2.0,2291.6707756018805,287.4381832852204,5.0,40.0,0.8,50.0,101.0,0.0,22.689809659424558,97.60970398517519
9.0,2320.1123598530085,340.54435014044907,3.0,40.0,0.8,50.0,101.0,0.0,22.971409503495135,97.60970398517519
11.0,1908.8271288840174,296.9757818712797,4.0,40.0,0.8,50.0,101.0,0.0,18.89927850380215,97.60970398517519
13.0,2632.3896008447346,467.73805669020425,8.0,40.0,0.8,50.0,101.0,0.0,26.06326337470034,97.60970398517519
14.0,2649.266139156211,626.6504188579553,11.0,40.0,0.8,50.0,101.0,0.0,26.230357813427833,97.60970398517519
18.0,3588.108700675545,1513.1523537347339,6.0,40.0,0.8,50.0,101.0,0.0,35.525828719559854,97.60970398517519
20.0,3242.23886369527,871.0328259985394,11.0,40.0,0.8,50.0,101.0,0.0,32.10137488807198,97.60970398517519
25.0,2353.044274864181,0.0,1.0,40.0,0.8,50.0,101.0,0.0,23.297468067962186,97.60970398517519
26.0,2501.8086710012544,482.58272407026055,6.0,40.0,0.8,50.0,101.0,0.0,24.77038288120054,97.60970398517519
30.0,1757.566802158473,75.50698871244128,2.0,40.0,0.8,50.0,101.0,0.0,17.401651506519535,97.60970398517519
31.0,3229.784970185539,911.6805467213896,9.0,40.0,0.8,50.0,101.0,0.0,31.978069011738008,97.60970398517519
32.0,2875.6064263334324,898.9202419349004,11.0,40.0,0.8,50.0,101.0,0.0,28.47135075577656,97.60970398517519
34.0,2791.2702985194155,960.901075651578,5.0,40.0,0.8,50.0,101.0,0.0,27.636339589301144,97.60970398517519
36.0,2635.162387573283,950.4377573335095,6.0,40.0,0.8,50.0,101.0,0.0,26.090716708646365,97.60970398517519
37.0,2072.169135056469,656.0549028793063,4.0,40.0,0.8,50.0,101.0,0.0,20.51652608966801,97.60970398517519
39.0,2509.469950837569,1007.9275740852248,9.0,40.0,0.8,50.0,101.0,0.0,24.84623713700563,97.60970398517519
0.0,2525.598096247255,0.0,1.0,40.0,0.8,50.0,101.0,1.0,25.005921745022327,96.71193589864708
1.0,2601.131767321439,756.9991475787547,12.0,40.0,0.8,50.0,101.0,1.0,25.753779874469693,96.71193589864708
3.0,3214.9036942482726,993.7385232493057,9.0,40.0,0.8,50.0,101.0,1.0,31.8307296460225,96.71193589864708
5.0,2098.6055881955263,736.2927971025894,2.0,40.0,0.8,50.0,101.0,1.0,20.778273150450755,96.71193589864708
6.0,2602.025585802081,1048.8480190751638,8.0,40.0,0.8,50.0,101.0,1.0,25.762629562396842,96.71193589864708
10.0,2769.6469324024006,967.9740998504749,3.0,40.0,0.8,50.0,101.0,1.0,27.422246855469314,96.71193589864708
11.0,2149.1494433644007,725.917145335171,4.0,40.0,0.8,50.0,101.0,1.0,21.278707360043573,96.71193589864708
17.0,2978.8096618138165,1188.7841528102274,3.0,40.0,0.8,50.0,101.0,1.0,29.49316496845363,96.71193589864708
21.0,2679.0457224911324,798.6638568043434,2.0,40.0,0.8,50.0,101.0,1.0,26.52520517317953,96.71193589864708
22.0,2956.495046296174,1098.1702185855208,13.0,40.0,0.8,50.0,101.0,1.0,29.27222818115024,96.71193589864708
26.0,3031.5776337053494,753.0111249761059,10.0,40.0,0.8,50.0,101.0,1.0,30.01562013569653,96.71193589864708
29.0,2853.241545595275,966.3978601132577,10.0,40.0,0.8,50.0,101.0,1.0,28.249916293022526,96.71193589864708
33.0,2948.812649016203,961.1563098491307,10.0,40.0,0.8,50.0,101.0,1.0,29.196164841744586,96.71193589864708
36.0,2486.384506490152,623.9832065374443,12.0,40.0,0.8,50.0,101.0,1.0,24.617668381090613,96.71193589864708
39.0,2485.521368035158,162.9918978937147,2.0,40.0,0.8,50.0,101.0,1.0,24.609122455793646,96.71193589864708
2.0,2461.5876539675573,804.3953117588528,10.0,40.0,0.8,50.0,101.0,2.0,24.372154989777794,96.15739894906726
4.0,3166.468318969324,2.0572805252638764,2.0,40.0,0.8,50.0,101.0,2.0,31.351171474943804,96.15739894906726
7.0,2359.174783153711,594.6291537588214,12.0,40.0,0.8,50.0,101.0,2.0,23.35816616983872,96.15739894906726
8.0,2504.738237815548,524.1426290192097,3.0,40.0,0.8,50.0,101.0,2.0,24.799388493223248,96.15739894906726
14.0,3062.6200899524374,949.7823523878413,8.0,40.0,0.8,50.0,101.0,2.0,30.322971187647894,96.15739894906726
20.0,2872.4256649459307,1292.0589603315823,6.0,40.0,0.8,50.0,101.0,2.0,28.439858068771592,96.15739894906726
21.0,3172.8824748793168,948.3583818774815,3.0,40.0,0.8,50.0,101.0,2.0,31.414677969102147,96.15739894906726
24.0,1791.0559522879475,0.0,1.0,40.0,0.8,50.0,101.0,2.0,17.73322725037572,96.15739894906726
27.0,2552.4750073221253,1088.4570486277491,11.0,40.0,0.8,50.0,101.0,2.0,25.27202977546659,96.15739894906726
30.0,2724.9199661273183,1061.1289671943832,5.0,40.0,0.8,50.0,101.0,2.0,26.979405605220972,96.15739894906726
33.0,2221.4203579448304,521.699125137606,14.0,40.0,0.8,50.0,101.0,2.0,21.994260969750794,96.15739894906726
35.0,2861.983726900359,888.2973508892118,10.0,40.0,0.8,50.0,101.0,2.0,28.336472543567915,96.15739894906726
37.0,2442.3861671051213,978.3058333663587,10.0,40.0,0.8,50.0,101.0,2.0,24.182041258466548,96.15739894906726
38.0,2825.113214610437,618.4008202499375,6.0,40.0,0.8,50.0,101.0,2.0,27.97141796643997,96.15739894906726
