value,m,s,n,n_arms,eps,f_eps,f_n_arms
86,452.7499999999994,2.357022603955185,2,100.0,0.2,0.2,100
87,240.23333333333406,2.763384934513573,4,100.0,0.2,0.2,100
90,312.99999999999983,4.038804828713956,3,100.0,0.2,0.2,100
96,313.93412698412675,14.599746901894758,3,100.0,0.2,0.2,100
97,447.8333333333326,15.792051446499547,2,100.0,0.2,0.2,100
3,408.20833333333263,14.67246570962078,2,100.0,0.3,0.3,100
7,412.7833333333326,2.2391714737572532,2,100.0,0.3,0.3,100
11,296.8222222222225,3.5697935410785804,3,100.0,0.3,0.3,100
16,412.19166666666604,4.065863991822688,2,100.0,0.3,0.3,100
21,409.2499999999992,18.384776310850196,2,100.0,0.3,0.3,100
24,190.21714285714265,5.0633843534844285,5,100.0,0.3,0.3,100
25,413.5666666666659,1.5320646925708261,2,100.0,0.3,0.3,100
28,402.24166666666633,3.240906080438169,2,100.0,0.3,0.3,100
30,189.39047619047602,6.190202832792419,5,100.0,0.3,0.3,100
31,297.2722222222223,13.663427800491684,3,100.0,0.3,0.3,100
34,404.2999999999995,6.458241934837089,2,100.0,0.3,0.3,100
37,410.8749999999993,10.78337841309493,2,100.0,0.3,0.3,100
39,296.23888888888933,5.162803215021442,3,100.0,0.3,0.3,100
62,296.9539682539684,5.565776708633808,3,100.0,0.3,0.3,100
72,413.6166666666661,27.22361107568184,2,100.0,0.3,0.3,100
74,411.2416666666661,21.625682391288365,2,100.0,0.3,0.3,100
77,297.9277777777781,2.9751906257009613,3,100.0,0.3,0.3,100
80,413.28333333333256,9.074537025227306,2,100.0,0.3,0.3,100
82,411.266666666666,1.6499158227685573,2,100.0,0.3,0.3,100
83,302.5039682539685,4.984234403857003,3,100.0,0.3,0.3,100
85,408.53333333333273,0.9428090415820499,2,100.0,0.3,0.3,100
90,415.1999999999997,5.0675985985035235,2,100.0,0.3,0.3,100
96,394.34999999999945,27.812866726670777,2,100.0,0.3,0.3,100
5,274.84444444444495,11.704715732146832,3,100.0,0.4,0.4,100
8,367.88333333333287,8.48528137423861,2,100.0,0.4,0.4,100
10,361.93333333333294,11.313708498984761,2,100.0,0.4,0.4,100
17,361.933333333333,11.549410759380143,2,100.0,0.4,0.4,100
18,351.56666666666626,24.39518395093553,2,100.0,0.4,0.4,100
19,351.70833333333314,2.1802459086585886,2,100.0,0.4,0.4,100
23,367.5583333333328,15.002448874174485,2,100.0,0.4,0.4,100
24,272.16666666666697,21.317155324083394,3,100.0,0.4,0.4,100
25,361.39166666666625,4.6551196428114645,2,100.0,0.4,0.4,100
38,360.60833333333306,15.615274751202872,2,100.0,0.4,0.4,100
44,357.6749999999996,9.01561146012856,2,100.0,0.4,0.4,100
45,360.1916666666665,27.75394116157187,2,100.0,0.4,0.4,100
46,359.7916666666663,15.120300004372256,2,100.0,0.4,0.4,100
50,350.9083333333331,15.473853394965328,2,100.0,0.4,0.4,100
55,369.03333333333296,27.34146220587969,2,100.0,0.4,0.4,100
59,367.5999999999998,6.246109900481076,2,100.0,0.4,0.4,100
66,354.6999999999997,1.6499158227685975,2,100.0,0.4,0.4,100
68,362.3583333333329,30.346666025922396,2,100.0,0.4,0.4,100
69,355.4999999999996,0.8249579113842787,2,100.0,0.4,0.4,100
75,278.23730158730194,9.57299925910422,3,100.0,0.4,0.4,100
76,358.875,7.742819253992607,2,100.0,0.4,0.4,100
79,352.69999999999976,10.135197197007127,2,100.0,0.4,0.4,100
83,358.37499999999966,8.99204123408899,2,100.0,0.4,0.4,100
85,273.3777777777782,10.32099173385801,3,100.0,0.4,0.4,100
89,358.52499999999964,10.9012295432925,2,100.0,0.4,0.4,100
92,350.8249999999997,4.772970773009115,2,100.0,0.4,0.4,100
95,271.1928571428576,2.7840817357094254,3,100.0,0.4,0.4,100
96,277.1555555555559,7.5297250453956766,3,100.0,0.4,0.4,100
99,367.0333333333332,1.414213562373055,2,100.0,0.4,0.4,100
2,301.89166666666677,1.9445436482629654,2,100.0,0.5,0.5,100
7,306.64166666666677,10.75980818705524,2,100.0,0.5,0.5,100
8,243.95555555555612,6.280952982658835,3,100.0,0.5,0.5,100
9,300.05,19.91684100342082,2,100.0,0.5,0.5,100
12,243.94444444444485,6.1636103537288625,3,100.0,0.5,0.5,100
16,304.98333333333323,1.1785113019775524,2,100.0,0.5,0.5,100
18,311.6833333333333,22.038161346980665,2,100.0,0.5,0.5,100
29,307.45833333333326,7.153563603003791,2,100.0,0.5,0.5,100
32,302.8511904761905,12.69256672229836,2,100.0,0.5,0.5,100
37,307.48333333333346,5.421151989096878,2,100.0,0.5,0.5,100
41,311.6499999999999,11.572980985419914,2,100.0,0.5,0.5,100
44,298.0583333333334,11.561195872400027,2,100.0,0.5,0.5,100
52,310.32500000000005,15.026019100214095,2,100.0,0.5,0.5,100
53,202.15714285714319,7.945904833819688,4,100.0,0.5,0.5,100
58,298.10833333333323,4.537268512613613,2,100.0,0.5,0.5,100
61,310.9,9.192388155424997,2,100.0,0.5,0.5,100
67,305.7833333333333,10.2530483272049,2,100.0,0.5,0.5,100
72,305.16666666666674,2.451303508113346,2,100.0,0.5,0.5,100
77,204.68452380952408,10.880176503197953,4,100.0,0.5,0.5,100
78,248.7257936507942,4.2607555868442155,3,100.0,0.5,0.5,100
80,310.9749999999998,0.671751442127172,2,100.0,0.5,0.5,100
81,240.01507936507997,17.00922407706207,3,100.0,0.5,0.5,100
84,307.82499999999993,21.649252617328013,2,100.0,0.5,0.5,100
86,302.44166666666666,11.019080673490311,2,100.0,0.5,0.5,100
91,310.9249999999999,12.079740845269972,2,100.0,0.5,0.5,100
94,296.0761904761904,22.273863607375965,2,100.0,0.5,0.5,100
99,308.54166666666663,15.261721360609517,2,100.0,0.5,0.5,100
100,314.29999999999984,4.454772721475177,2,100.0,0.5,0.5,100
1,248.38333333333355,0.3299831645537235,2,100.0,0.6,0.6,100
4,260.1166666666669,9.310239285622808,2,100.0,0.6,0.6,100
5,175.7696428571429,11.850478839858763,4,100.0,0.6,0.6,100
10,239.48333333333358,9.380949963741662,2,100.0,0.6,0.6,100
12,253.05000000000024,14.589969918482485,2,100.0,0.6,0.6,100
18,243.1666666666669,3.606244584051429,2,100.0,0.6,0.6,100
24,265.51666666666694,8.980256121069106,2,100.0,0.6,0.6,100
26,250.14166666666685,14.790316839818551,2,100.0,0.6,0.6,100
30,256.5500000000002,14.1185653976913,2,100.0,0.6,0.6,100
31,250.95000000000027,5.963267188006573,2,100.0,0.6,0.6,100
36,254.58333333333363,6.387531256718498,2,100.0,0.6,0.6,100
38,256.7166666666669,18.64404879728519,2,100.0,0.6,0.6,100
39,247.89166666666688,6.8235804384502075,2,100.0,0.6,0.6,100
43,260.60000000000025,3.2998316455372354,2,100.0,0.6,0.6,100
44,249.8500000000003,17.441967269268247,2,100.0,0.6,0.6,100
48,264.60000000000025,2.0270394394014417,2,100.0,0.6,0.6,100
51,253.6750000000002,8.09637264458596,2,100.0,0.6,0.6,100
52,255.7833333333336,7.188918942063227,2,100.0,0.6,0.6,100
58,179.24583333333348,7.749472801662318,4,100.0,0.6,0.6,100
59,249.74166666666696,8.261364226862852,2,100.0,0.6,0.6,100
63,246.30833333333362,4.867251677167377,2,100.0,0.6,0.6,100
64,254.22500000000025,19.740064308124364,2,100.0,0.6,0.6,100
65,247.05119047619075,6.658588856173356,2,100.0,0.6,0.6,100
69,255.88333333333355,4.831896338108002,2,100.0,0.6,0.6,100
71,244.1916666666669,6.8942911165688585,2,100.0,0.6,0.6,100
73,239.63333333333355,23.782358073907606,2,100.0,0.6,0.6,100
74,223.9706349206351,4.162475670043439,3,100.0,0.6,0.6,100
75,256.29166666666697,8.131727983645256,2,100.0,0.6,0.6,100
83,256.1833333333335,8.720983634634072,2,100.0,0.6,0.6,100
86,250.26666666666694,5.868986283848332,2,100.0,0.6,0.6,100
87,209.898412698413,9.823078456897946,3,100.0,0.6,0.6,100
88,248.05000000000024,20.52966688044947,2,100.0,0.6,0.6,100
97,255.07500000000022,2.9109229158845458,2,100.0,0.6,0.6,100
98,259.1333333333335,12.492219800962294,2,100.0,0.6,0.6,100
100,250.93333333333362,20.85965004500321,2,100.0,0.6,0.6,100
2,194.76666666666677,1.979898987322321,2,100.0,0.7,0.7,100
5,196.7916666666667,8.308504678941933,2,100.0,0.7,0.7,100
6,188.69166666666678,22.99275550158266,2,100.0,0.7,0.7,100
7,199.01666666666682,9.545941546018431,2,100.0,0.7,0.7,100
12,133.44571428571422,8.140439873733403,5,100.0,0.7,0.7,100
15,171.288888888889,7.710388614887908,3,100.0,0.7,0.7,100
16,148.61666666666662,11.465947974893478,4,100.0,0.7,0.7,100
18,190.3845238095239,4.560838738653284,2,100.0,0.7,0.7,100
38,184.25000000000003,6.55252283899533,2,100.0,0.7,0.7,100
47,187.0678571428573,3.830161731427166,2,100.0,0.7,0.7,100
52,174.32222222222228,4.156532119358566,3,100.0,0.7,0.7,100
54,203.57500000000007,5.480077554195743,2,100.0,0.7,0.7,100
60,189.58333333333343,4.949747468305833,2,100.0,0.7,0.7,100
68,180.95,13.458599068583993,2,100.0,0.7,0.7,100
70,150.72083333333336,7.001287910620984,4,100.0,0.7,0.7,100
72,182.49166666666673,0.41247895569211923,2,100.0,0.7,0.7,100
78,169.38333333333338,2.2827249797847666,3,100.0,0.7,0.7,100
85,186.39166666666677,8.685628295574697,2,100.0,0.7,0.7,100
86,189.35000000000014,27.742156048552324,2,100.0,0.7,0.7,100
89,158.70000000000005,0.5174724898753633,3,100.0,0.7,0.7,100
90,134.93333333333325,8.613620364417764,5,100.0,0.7,0.7,100
91,170.83888888888896,9.262594029112417,3,100.0,0.7,0.7,100
93,169.53888888888895,5.0022587490645645,3,100.0,0.7,0.7,100
96,170.92222222222227,5.1197963645847455,3,100.0,0.7,0.7,100
12,125.05476190476185,7.997040977705002,2,100.0,0.8,0.8,100
18,117.99444444444435,4.480709682545747,3,100.0,0.8,0.8,100
19,114.27777777777773,4.1022125917787475,3,100.0,0.8,0.8,100
23,113.48333333333325,13.193969582098209,3,100.0,0.8,0.8,100
25,130.70833333333326,6.163614109342781,2,100.0,0.8,0.8,100
26,130.55476190476185,4.966583344048356,2,100.0,0.8,0.8,100
33,125.8416666666666,1.4024284493532897,2,100.0,0.8,0.8,100
36,121.97777777777769,8.024136044413707,3,100.0,0.8,0.8,100
40,129.45833333333326,2.062394778460767,2,100.0,0.8,0.8,100
43,105.6196428571428,6.835180706812695,4,100.0,0.8,0.8,100
44,133.94999999999993,12.751492287397406,2,100.0,0.8,0.8,100
47,127.66111111111105,9.758476846842964,3,100.0,0.8,0.8,100
51,137.93333333333328,7.919595949289365,2,100.0,0.8,0.8,100
54,120.97499999999995,6.941431568647939,2,100.0,0.8,0.8,100
56,113.2380952380952,4.587497798846517,4,100.0,0.8,0.8,100
61,126.4166666666666,3.6062445840513786,2,100.0,0.8,0.8,100
64,125.20833333333331,3.099484724201008,2,100.0,0.8,0.8,100
66,120.28333333333329,11.125146690668378,2,100.0,0.8,0.8,100
72,123.54166666666663,3.1466251762801485,2,100.0,0.8,0.8,100
74,126.8416666666666,19.504362047728943,2,100.0,0.8,0.8,100
81,132.08333333333326,8.202438661763956,2,100.0,0.8,0.8,100
82,141.575,13.49395440764333,2,100.0,0.8,0.8,100
83,126.52499999999996,3.830161731427126,2,100.0,0.8,0.8,100
88,135.17499999999995,17.807305772881296,2,100.0,0.8,0.8,100
89,130.61666666666665,15.532778960064507,2,100.0,0.8,0.8,100
91,143.5,5.916126735927453,2,100.0,0.8,0.8,100
96,115.87222222222215,2.0392218922731096,3,100.0,0.8,0.8,100
97,128.47499999999997,16.699505149022272,2,100.0,0.8,0.8,100
100,120.56309523809519,5.025508909147211,2,100.0,0.8,0.8,100
1,67.81111111111113,7.884096744807325,3,100.0,0.9,0.9,100
3,68.24166666666667,11.207642481806765,2,100.0,0.9,0.9,100
5,62.90000000000001,5.185449728701345,2,100.0,0.9,0.9,100
6,66.70833333333334,2.2273863607376185,2,100.0,0.9,0.9,100
13,62.53333333333335,1.2604011707036378,3,100.0,0.9,0.9,100
26,57.01666666666668,6.858935777509508,2,100.0,0.9,0.9,100
27,64.13333333333334,12.45539820497297,3,100.0,0.9,0.9,100
28,55.25833333333335,3.7358808272689146,2,100.0,0.9,0.9,100
29,61.45000000000002,10.842303978193721,2,100.0,0.9,0.9,100
32,68.11666666666669,12.020815280171288,2,100.0,0.9,0.9,100
35,63.63750000000002,4.096506528829265,4,100.0,0.9,0.9,100
37,57.58333333333334,3.276261419497675,2,100.0,0.9,0.9,100
40,68.65833333333336,3.5944594710316133,2,100.0,0.9,0.9,100
44,68.36111111111111,10.312833608520831,3,100.0,0.9,0.9,100
50,60.68333333333335,10.111626970967622,2,100.0,0.9,0.9,100
51,66.14642857142859,1.5034437038085482,2,100.0,0.9,0.9,100
55,64.76666666666668,1.2727922061357835,2,100.0,0.9,0.9,100
58,67.77777777777777,9.405736035546079,3,100.0,0.9,0.9,100
63,66.55000000000001,6.458241934837129,2,100.0,0.9,0.9,100
75,60.51111111111113,8.76597483539707,3,100.0,0.9,0.9,100
76,68.85833333333335,12.03260039319107,2,100.0,0.9,0.9,100
77,65.39166666666668,0.9781643806413954,2,100.0,0.9,0.9,100
81,70.59166666666667,10.170552536066499,2,100.0,0.9,0.9,100
82,67.67500000000001,9.864139597552315,2,100.0,0.9,0.9,100
85,69.79166666666669,1.3552879972742093,2,100.0,0.9,0.9,100
87,61.65833333333335,6.14624998587666,4,100.0,0.9,0.9,100
90,60.89285714285717,3.3941125496954214,2,100.0,0.9,0.9,100
91,58.375000000000014,8.638487843495641,2,100.0,0.9,0.9,100
95,61.60000000000001,0.9192388155424948,2,100.0,0.9,0.9,100
98,70.0,8.508851600278115,2,100.0,0.9,0.9,100
20,488.6666666666664,1.4142135623730951,2,200.0,0.1,0.1,200
25,486.33333333333314,3.181980515339504,2,200.0,0.1,0.1,200
69,330.6999999999989,4.952552652700903,3,200.0,0.1,0.1,200
75,492.2499999999998,1.7677669529663689,2,200.0,0.1,0.1,200
77,330.6499999999991,6.887992773256925,3,200.0,0.1,0.1,200
101,490.7499999999999,14.495689014324183,2,200.0,0.1,0.1,200
104,486.4166666666663,1.7677669529663689,2,200.0,0.1,0.1,200
117,331.6999999999988,2.362907813126262,3,200.0,0.1,0.1,200
118,331.52777777777686,4.114113018127244,3,200.0,0.1,0.1,200
130,491.74999999999983,15.202795795510772,2,200.0,0.1,0.1,200
137,486.8333333333329,8.720983634634033,2,200.0,0.1,0.1,200
159,491.91666666666646,0.0,2,200.0,0.1,0.1,200
160,331.4999999999991,4.342938073598038,3,200.0,0.1,0.1,200
163,491.08333333333314,2.2391714737573336,2,200.0,0.1,0.1,200
169,488.66666666666634,6.128258770283465,2,200.0,0.1,0.1,200
180,492.74999999999983,5.656854249492381,2,200.0,0.1,0.1,200
189,489.08333333333314,4.71404520791029,2,200.0,0.1,0.1,200
199,331.9444444444435,4.234721994460563,3,200.0,0.1,0.1,200
18,464.49999999999943,18.73832970144347,2,200.0,0.2,0.2,200
22,467.2499999999998,7.306770072260978,2,200.0,0.2,0.2,200
35,471.1666666666665,8.249579113843067,2,200.0,0.2,0.2,200
36,465.4166666666662,4.831896338108061,2,200.0,0.2,0.2,200
44,467.49999999999966,11.785113019775805,2,200.0,0.2,0.2,200
52,468.3333333333329,13.670731102939946,2,200.0,0.2,0.2,200
56,463.9166666666662,1.7677669529663689,2,200.0,0.2,0.2,200
68,460.99999999999966,11.549410759380223,2,200.0,0.2,0.2,200
93,465.33333333333303,6.953216681667704,2,200.0,0.2,0.2,200
116,465.5833333333329,1.4142135623731353,2,200.0,0.2,0.2,200
140,320.12222222222175,8.402353065483195,3,200.0,0.2,0.2,200
142,463.99999999999955,3.8890872965259713,2,200.0,0.2,0.2,200
154,463.1666666666663,13.08147545195109,2,200.0,0.2,0.2,200
156,469.83333333333286,11.667261889578114,2,200.0,0.2,0.2,200
159,468.7499999999998,2.82842712474615,2,200.0,0.2,0.2,200
165,463.24999999999955,3.8890872965260517,2,200.0,0.2,0.2,200
174,326.8111111111107,7.463026146226037,3,200.0,0.2,0.2,200
186,465.16666666666606,10.48875058760044,2,200.0,0.2,0.2,200
5,431.6666666666664,0.4714045207910451,2,200.0,0.3,0.3,200
15,430.8749999999999,1.3552879972742296,2,200.0,0.3,0.3,200
25,439.1666666666664,11.313708498984761,2,200.0,0.3,0.3,200
32,426.24999999999966,6.717514421272162,2,200.0,0.3,0.3,200
35,428.91666666666606,9.545941546018351,2,200.0,0.3,0.3,200
36,431.7916666666663,26.92898325018767,2,200.0,0.3,0.3,200
40,426.6666666666663,15.792051446499547,2,200.0,0.3,0.3,200
65,432.24999999999983,8.249579113843028,2,200.0,0.3,0.3,200
87,310.42777777777775,14.42469269202128,3,200.0,0.3,0.3,200
89,434.83333333333303,5.421151989096878,2,200.0,0.3,0.3,200
93,427.6666666666664,0.11785113019777133,2,200.0,0.3,0.3,200
120,441.03333333333296,8.838834764831804,2,200.0,0.3,0.3,200
122,430.16666666666634,27.812866726670816,2,200.0,0.3,0.3,200
138,431.83333333333286,0.5892556509888164,2,200.0,0.3,0.3,200
143,434.33333333333303,28.87352689845064,2,200.0,0.3,0.3,200
147,426.2916666666662,13.611805537841079,2,200.0,0.3,0.3,200
148,311.34444444444426,2.7263291016254354,3,200.0,0.3,0.3,200
156,430.9999999999997,12.138666410368959,2,200.0,0.3,0.3,200
164,430.1166666666662,10.606601717798092,2,200.0,0.3,0.3,200
167,429.53333333333313,11.785113019775766,2,200.0,0.3,0.3,200
179,431.49999999999955,1.88561808316414,2,200.0,0.3,0.3,200
5,396.7499999999999,14.849242404917497,2,200.0,0.4,0.4,200
7,291.87777777777814,6.520828452252262,3,200.0,0.4,0.4,200
8,389.44999999999965,9.54594154601831,2,200.0,0.4,0.4,200
26,384.08333333333314,9.074537025227226,2,200.0,0.4,0.4,200
67,386.57499999999965,17.972297355157977,2,200.0,0.4,0.4,200
68,380.74166666666645,15.968828141796186,2,200.0,0.4,0.4,200
71,394.2499999999996,4.831896338107941,2,200.0,0.4,0.4,200
73,295.02777777777783,7.570196191009011,3,200.0,0.4,0.4,200
81,389.2916666666664,14.672465709620901,2,200.0,0.4,0.4,200
88,292.25000000000006,12.347379389075824,3,200.0,0.4,0.4,200
100,394.6666666666666,3.77123616632828,2,200.0,0.4,0.4,200
108,233.7291666666675,4.055389075730645,4,200.0,0.4,0.4,200
113,376.5749999999997,2.8873526898450956,2,200.0,0.4,0.4,200
119,390.99999999999955,15.084944665313,2,200.0,0.4,0.4,200
120,395.33333333333314,1.414213562373055,2,200.0,0.4,0.4,200
126,395.91666666666646,4.360491817317016,2,200.0,0.4,0.4,200
151,395.58333333333303,8.013876853447524,2,200.0,0.4,0.4,200
12,334.51666666666677,4.030508652763353,2,200.0,0.5,0.5,200
15,345.9583333333333,16.55808379278504,2,200.0,0.5,0.5,200
16,335.8499999999999,17.465537495307675,2,200.0,0.5,0.5,200
25,339.08333333333314,32.17335854398787,2,200.0,0.5,0.5,200
31,348.26666666666654,22.297433833415777,2,200.0,0.5,0.5,200
37,339.08333333333326,27.105759945484227,2,200.0,0.5,0.5,200
40,340.69999999999993,19.209734222234474,2,200.0,0.5,0.5,200
48,339.41666666666646,14.613540144521874,2,200.0,0.5,0.5,200
51,346.8333333333332,9.42809041582058,2,200.0,0.5,0.5,200
63,336.4083333333332,0.7660323462854131,2,200.0,0.5,0.5,200
77,336.04999999999995,28.07213921310585,2,200.0,0.5,0.5,200
113,323.075,5.597928684393475,2,200.0,0.5,0.5,200
115,342.2083333333333,18.090148485355787,2,200.0,0.5,0.5,200
122,267.6500000000005,11.554520519884878,3,200.0,0.5,0.5,200
131,335.74166666666645,13.61180553784096,2,200.0,0.5,0.5,200
140,345.52499999999986,23.98270499524375,2,200.0,0.5,0.5,200
185,319.8333333333333,6.953216681667745,2,200.0,0.5,0.5,200
200,271.9888888888891,3.050880261558923,3,200.0,0.5,0.5,200
13,293.00000000000006,19.327585352432166,2,200.0,0.6,0.6,200
15,296.08333333333337,1.0606601717798614,2,200.0,0.6,0.6,200
47,290.2500000000001,3.4176827757349666,2,200.0,0.6,0.6,200
48,282.60833333333335,7.719249027953118,2,200.0,0.6,0.6,200
50,235.93888888888912,10.4761148085291,3,200.0,0.6,0.6,200
62,227.80555555555583,1.3750084174826869,3,200.0,0.6,0.6,200
63,289.0333333333333,11.078006238589218,2,200.0,0.6,0.6,200
64,284.1583333333334,15.026019100214015,2,200.0,0.6,0.6,200
73,269.4500000000001,8.131727983645296,2,200.0,0.6,0.6,200
76,292.91666666666674,4.124789556921514,2,200.0,0.6,0.6,200
80,291.66666666666674,5.303300858899147,2,200.0,0.6,0.6,200
89,290.08333333333337,9.192388155425117,2,200.0,0.6,0.6,200
90,277.1250000000001,0.1767766952966369,2,200.0,0.6,0.6,200
94,292.1166666666668,0.11785113019773112,2,200.0,0.6,0.6,200
101,278.95833333333337,19.975766568519887,2,200.0,0.6,0.6,200
106,273.35,0.7306770072260375,2,200.0,0.6,0.6,200
127,286.0416666666667,1.7088413878675435,2,200.0,0.6,0.6,200
163,283.54166666666674,15.497423621005058,2,200.0,0.6,0.6,200
175,284.0750000000001,0.6481812160877222,2,200.0,0.6,0.6,200
188,289.2083333333333,17.1473394437737,2,200.0,0.6,0.6,200
195,282.16666666666674,14.731391274719728,2,200.0,0.6,0.6,200
10,226.1666666666667,9.899494936611665,2,200.0,0.7,0.7,200
24,229.10833333333343,11.7261874546769,2,200.0,0.7,0.7,200
33,222.58333333333343,3.0641293851417126,2,200.0,0.7,0.7,200
40,228.65833333333336,9.95842050171051,2,200.0,0.7,0.7,200
42,220.43333333333334,15.697770542341367,2,200.0,0.7,0.7,200
43,212.03333333333353,12.727922061357896,2,200.0,0.7,0.7,200
47,220.20833333333348,6.776439986371088,2,200.0,0.7,0.7,200
80,198.65000000000012,8.29228222170742,3,200.0,0.7,0.7,200
83,230.95833333333343,5.951482074986808,2,200.0,0.7,0.7,200
98,217.9916666666668,9.369164850721775,2,200.0,0.7,0.7,200
109,223.46666666666678,12.350798444725012,2,200.0,0.7,0.7,200
116,230.5833333333334,11.549410759380303,2,200.0,0.7,0.7,200
117,224.54166666666674,1.590990257669752,2,200.0,0.7,0.7,200
148,210.29166666666674,10.78337841309483,2,200.0,0.7,0.7,200
177,222.06666666666678,16.9705627484772,2,200.0,0.7,0.7,200
185,209.6666666666667,7.306770072260978,2,200.0,0.7,0.7,200
186,230.99166666666684,6.187184335382231,2,200.0,0.7,0.7,200
194,218.50000000000014,4.242640687119285,2,200.0,0.7,0.7,200
23,154.54166666666669,3.9480128616249375,2,200.0,0.8,0.8,200
33,147.1583333333333,1.3552879972742495,2,200.0,0.8,0.8,200
50,158.24166666666667,0.7660323462854131,2,200.0,0.8,0.8,200
58,157.20833333333334,5.126524163602469,2,200.0,0.8,0.8,200
87,139.72777777777776,10.492342887041955,3,200.0,0.8,0.8,200
101,152.20833333333334,4.419417382415922,2,200.0,0.8,0.8,200
111,151.22499999999997,11.70261722863735,2,200.0,0.8,0.8,200
117,162.625,18.679404136344665,2,200.0,0.8,0.8,200
121,162.45833333333334,6.894291116568879,2,200.0,0.8,0.8,200
123,146.79166666666666,3.4766083408338724,2,200.0,0.8,0.8,200
127,154.625,6.187184335382311,2,200.0,0.8,0.8,200
136,129.9166666666666,9.510564301519286,3,200.0,0.8,0.8,200
142,152.74166666666667,8.426355809139665,2,200.0,0.8,0.8,200
156,148.99166666666665,10.78337841309489,2,200.0,0.8,0.8,200
160,159.16666666666669,9.899494936611646,2,200.0,0.8,0.8,200
187,154.41666666666669,7.7781745930520225,2,200.0,0.8,0.8,200
193,160.50000000000003,8.249579113843067,2,200.0,0.8,0.8,200
200,157.33333333333337,7.660323462854271,2,200.0,0.8,0.8,200
23,66.01666666666667,6.693944195232646,2,200.0,0.9,0.9,200
34,76.64166666666668,1.7324116139070433,2,200.0,0.9,0.9,200
65,82.125,4.065863991822648,2,200.0,0.9,0.9,200
70,81.29166666666666,0.7660323462854232,2,200.0,0.9,0.9,200
73,82.12499999999999,2.8873526898450756,2,200.0,0.9,0.9,200
77,75.17083333333332,5.0342967253151105,4,200.0,0.9,0.9,200
78,85.33333333333334,11.078006238589248,2,200.0,0.9,0.9,200
80,79.66666666666666,10.37089945740269,2,200.0,0.9,0.9,200
93,85.08333333333331,18.266925180652457,2,200.0,0.9,0.9,200
107,78.45833333333331,0.4124789556921494,2,200.0,0.9,0.9,200
119,82.25,4.7140452079103206,2,200.0,0.9,0.9,200
124,75.54166666666666,2.2980970388562696,2,200.0,0.9,0.9,200
125,77.975,9.227743494484432,2,200.0,0.9,0.9,200
145,84.54166666666666,1.7088413878675033,2,200.0,0.9,0.9,200
149,72.75,1.532064692570836,2,200.0,0.9,0.9,200
151,86.70833333333334,0.4124789556921494,2,200.0,0.9,0.9,200
157,82.0,7.424621202458739,2,200.0,0.9,0.9,200
164,80.875,2.2980970388562794,2,200.0,0.9,0.9,200
186,77.70833333333334,3.948012861624887,2,200.0,0.9,0.9,200
192,75.24999999999999,3.299831645537215,2,200.0,0.9,0.9,200
200,82.54166666666667,12.197591975467946,2,200.0,0.9,0.9,200
